CustomerID,Recency,Frequency,Monetary,RFM_Score,RFM_Segment,Segment,PC1,PC2,PC3,LD1,LD2
15311.0,1,91,17756.31,12,444,Champions,5.2177100585134575,1.8595287756906882,1.4172009552121967,8.135765975615554,-4.281222007929591
15312.0,75,4,843.25,8,233,Loyal Customers,0.6343790527471311,0.1589634552432302,-0.00821871166917298,1.0041379741566654,-0.1983147630885703
15313.0,110,1,52.0,4,211,Lost Customers,-1.754351249851973,-0.8136421092136621,0.5599385056475252,-2.7008705126217323,0.24639247830784164
15314.0,199,1,314.05,4,112,Lost Customers,-1.3185930859280695,0.49216933154355574,-0.4111461896711804,-2.257997192190489,0.05267923194984648
15315.0,64,2,475.22,7,223,Loyal Customers,-0.06988400465862235,-0.3593857219110859,-0.24400474659577936,-0.0375814619125906,0.746065377592437
15318.0,4,1,284.9,7,412,Loyal Customers,-0.40301995020271786,-1.2335609543852541,-0.41533207233424424,-0.39785118354769955,1.9940320879214497
15319.0,284,1,145.0,3,111,Lost Customers,-2.1162091925548565,1.0025025277192847,0.044921864248713264,-3.6719371776094993,-1.1167709357954927
15320.0,44,1,189.03,5,311,At Risk,-0.8012153305075914,-1.007272429451848,-0.17467064456332324,-1.0978100278326726,1.4251728604660456
15321.0,71,3,2062.6400000000003,9,234,Loyal Customers,0.8845519939859596,0.2805564752275557,-0.751320986619249,1.3913047813336263,0.6616844337579528
15322.0,86,1,606.66,6,213,At Risk,-0.43778729793096466,-0.2952660995758694,-0.8127876704532855,-0.6500204741933513,1.4617325484669577
15325.0,104,1,162.29,4,211,Lost Customers,-1.1720827322455851,-0.5303955708950585,-0.07176427576263619,-1.805083213372273,0.755526381067738
15326.0,334,1,311.71,4,112,Lost Customers,-1.9891239788903303,1.6646448367424274,-0.36644793895620886,-3.6012896285898655,-1.3210775415452882
15327.0,53,1,125.1,4,211,Lost Customers,-1.0470863796504055,-1.0512202510817326,0.057606802350417846,-1.4918053191583525,1.1704311236470382
15329.0,39,3,830.95,9,333,Loyal Customers,0.5964614023890267,-0.2687188975144911,-0.2523784690672619,1.0331926089031962,0.6247513246191704
15330.0,32,1,29.76,5,311,At Risk,-1.636257803379404,-1.6545567030023756,0.8410956976804667,-2.3323325929415013,0.8216832675508536
15332.0,370,3,1266.86,8,134,Loyal Customers,-0.8316869043449796,2.7370685814347846,-0.38886660712235593,-1.933634476600275,-2.568396019295495
15333.0,208,1,238.0,4,112,Lost Customers,-1.4987326901503932,0.48812156825945247,-0.2537911261567159,-2.552516699617847,-0.14875106780020425
15334.0,157,3,341.72,6,132,At Risk,-0.42198910857601696,0.49366389476664946,0.2795025077668467,-0.7952589565833612,-0.9266765338700523
15335.0,54,1,165.47,4,211,Lost Customers,-0.9156215508565986,-0.9597189671518587,-0.09757047099148505,-1.2952843967981693,1.270907990990255
15339.0,66,2,528.71,7,223,Loyal Customers,-0.027483566970210017,-0.3102479846749663,-0.30299444371607254,0.021718791572498532,0.7681590607047195
15341.0,81,1,732.96,6,213,At Risk,-0.32034513097669015,-0.2824767414954348,-0.9199997760511156,-0.4601195034632198,1.5877218231616292
15342.0,130,1,391.14,5,212,At Risk,-0.8702478229260714,-0.04297711486710367,-0.5543911396061688,-1.4115693686478954,0.8404922846468519
15343.0,87,1,153.70000000000002,4,211,Lost Customers,-1.114646892298786,-0.6944309144284229,-0.046616076196570044,-1.6767908659892021,0.9066185236761637
15344.0,32,2,187.79,6,321,At Risk,-0.3662207068570564,-0.9136666181818436,0.2643368988893581,-0.40817302403525735,0.7024442668902118
15345.0,46,1,230.39,6,312,At Risk,-0.7143815222253889,-0.9311629120983664,-0.28430663481435414,-0.971265788209618,1.4833041940976162
15346.0,333,1,252.42,4,112,Lost Customers,-2.087432161082761,1.5932701776805382,-0.2490634600965734,-3.747632384075714,-1.3946627365565636
15347.0,366,1,81.60000000000001,3,111,Lost Customers,-2.8010131698233005,1.5462145542199042,0.3883946549836715,-4.9078502968649005,-2.1762821759841975
15348.0,72,1,158.04,4,211,Lost Customers,-1.0269618795795987,-0.8167045365687831,-0.06660725097262302,-1.5075875855496412,1.0699490754764152
15349.0,158,2,367.36,5,122,At Risk,-0.6603527493156194,0.38198921139115555,-0.07202122632358626,-1.1599337331367283,-0.3107062984295155
15350.0,373,1,115.65,3,111,Lost Customers,-2.66607128434827,1.7100264097977835,0.1972723645851466,-4.720668791196386,-2.1098707208203575
15351.0,12,7,1658.31,12,444,Champions,1.71668904794211,0.04401873081936783,0.10342380029721221,2.7978517742010913,-0.2654483304611062
15353.0,255,2,555.1700000000001,6,123,At Risk,-0.9371613989581068,1.3488609051289884,-0.2735464002989347,-1.8149039816484338,-1.1315269374894021
15355.0,29,2,189.3,6,321,At Risk,-0.3474888541290101,-0.9373960490746515,0.25897674311049484,-0.37252412139413155,0.7360794595590313
15356.0,31,10,2728.95,11,344,Champions,2.164969632680473,0.5148361848333811,0.17516457356884885,3.4316977522331746,-0.9213402621319255
15358.0,5,22,7616.46,12,444,Champions,3.486707436419317,0.9583000789622587,0.3914240480267347,5.49911536979064,-1.78025253938677
15360.0,40,1,427.93,6,312,At Risk,-0.38162673071060493,-0.7993752720463495,-0.6316072846080573,-0.4530842684524046,1.7900701841718314
15361.0,362,1,139.8,3,111,Lost Customers,-2.5193227524046766,1.6704052674824306,0.08863789289099482,-4.471815063104969,-1.9232270654030452
15363.0,373,1,310.1,4,112,Lost Customers,-2.1843102721964187,2.0024631958266483,-0.3518511683438079,-3.991587688636975,-1.7191388281519815
15364.0,96,2,675.59,7,223,Loyal Customers,-0.05548127135072242,0.023756660334958303,-0.43099083788539844,-0.09365939711917375,0.5610241630059094
15365.0,26,7,2115.72,11,344,Champions,1.767104041404718,0.23842131717832593,-0.028664650340590927,2.840078032600789,-0.3106254007176947
15366.0,75,2,529.94,7,223,Loyal Customers,-0.0708024549641825,-0.23124334332950044,-0.3015911346567832,-0.06574079169210467,0.6776970959997966
15367.0,57,4,1690.85,9,234,Loyal Customers,1.064689350042417,0.209568994097627,-0.4027520663037492,1.6991597111179315,0.2613444963321729
15370.0,71,5,1495.2,10,244,Champions,1.1055672694741834,0.3846732179149741,-0.13237786276441624,1.727909594672878,-0.3083628956054959
15373.0,8,10,1400.01,12,444,Champions,1.9509608550354938,0.1158295928931034,0.5416940750837179,3.1637963165868,-0.953517588347957
15374.0,129,1,25.200000000000003,4,211,Lost Customers,-2.194219493128815,-0.8583494867901704,0.9600359552842244,-3.4127905071185953,-0.22716632511771487
15376.0,40,3,1092.81,9,333,Loyal Customers,0.7259175751795675,-0.17843690051530725,-0.4052662248825686,1.226673698033657,0.7235990730796237
15379.0,169,7,3192.81,9,144,Loyal Customers,1.2627384754969149,1.6053618061300632,-0.216008264414872,1.7287860407385347,-1.5987945505212104
15380.0,9,4,268.54,9,432,Loyal Customers,0.3996726950159906,-0.755706486415551,0.6111051698458589,0.8095574394521676,0.01706706790804863
15381.0,268,1,143.10000000000002,3,111,Lost Customers,-2.0436060922963417,0.8593739486507059,0.047451735811117696,-3.5231247823977356,-0.9595249779371867
15382.0,15,6,5136.82,12,444,Champions,2.132157420798368,0.3412088477205931,-0.672928628150095,3.4186063666111957,0.43157250243191353
15384.0,170,2,591.91,6,123,At Risk,-0.48586410014075976,0.628306548372464,-0.33487141261271114,-0.9250713686939698,-0.24295836835583653
15385.0,40,1,142.46,5,311,At Risk,-0.919523699644671,-1.125887498735555,-0.018498551268404762,-1.2671196621056409,1.3538092675953288
15386.0,186,1,370.74,4,112,Lost Customers,-1.1731130773122536,0.4283781943693911,-0.5076741730563069,-2.006196045572507,0.2505892112745781
15388.0,270,1,140.54,3,111,Lost Customers,-2.062289099950716,0.8714330390369559,0.0580865132000467,-3.5562661847447066,-0.9869729754662788
15392.0,5,4,1374.49,11,434,Champions,1.219888847242308,-0.3046218753310165,-0.30247700902328273,2.0605796202389643,0.7068930551364666
15393.0,16,2,231.86,8,422,Loyal Customers,-0.18414554518864712,-0.990343871819021,0.14208771278183865,-0.09368924982236389,0.9484774546614156
15394.0,10,4,1743.69,11,434,Champions,1.3119628901916434,-0.19023147934316587,-0.43407684230416516,2.1877535174776925,0.7508317388597715
15395.0,326,1,74.55,3,111,Lost Customers,-2.647237790909172,1.1715591049299243,0.42632940103488753,-4.5777885584199645,-1.8056595997738518
15396.0,113,1,204.28,4,211,Lost Customers,-1.1041484700817652,-0.3838584542203591,-0.19717015491732878,-1.7241759771262006,0.7552961969137317
15397.0,290,1,94.0,3,111,Lost Customers,-2.3568982466550374,0.9266002907484491,0.2872836299990533,-4.050789470532087,-1.3488670814395016
15398.0,16,2,1283.63,10,424,Champions,0.6545897302190145,-0.48121789009275434,-0.8139242226107728,1.175624837297956,1.6287330447598303
15399.0,1,3,768.97,10,433,Champions,0.7461496438537577,-0.6224553253229823,-0.2204456920863817,1.3522018498179422,0.9797638724313404
15400.0,128,3,208.6,7,232,Loyal Customers,-0.520227432300255,0.09473191358783362,0.546055661464391,-0.8733557566553469,-0.8280728475608423
15402.0,149,2,396.81,5,122,At Risk,-0.5781206081815713,0.3266055489027842,-0.11777885734552905,-1.0135841260056917,-0.1886837701551337
15405.0,189,1,128.84,3,111,Lost Customers,-1.7045412615941236,0.14089259617817054,0.08207038453423904,-2.817742534898389,-0.19886794070425642
15406.0,31,2,331.79,7,322,Loyal Customers,-0.08287457088980019,-0.7533708859886646,-0.053297983011110196,0.023067179792168626,0.9383995085645621
15407.0,34,4,662.44,9,333,Loyal Customers,0.7185439785238787,-0.26964666386189357,0.11439010711030802,1.231287146385224,0.12199788884874255
15408.0,264,1,121.98,3,111,Lost Customers,-2.1016830928128454,0.7773203017594966,0.13497057345476396,-3.6012822654279004,-0.9820379663266382
15410.0,84,8,2612.19,10,244,Champions,1.6941544635091526,0.8640119791905213,-0.0016964743128945968,2.5891489946535415,-1.060209839442902
15411.0,26,4,1022.2,9,333,Loyal Customers,0.9708423673515127,-0.21009735202937382,-0.1305436825673123,1.6325757801686562,0.37580493511873864
15412.0,171,1,49.79,3,111,Lost Customers,-2.0765956200436677,-0.29555028779666664,0.602092802048882,-3.336992798180999,-0.38996590870848635
15414.0,10,3,675.45,10,433,Champions,0.6380946001489418,-0.582746585552001,-0.14525445574464887,1.1667727202625267,0.8367976991936612
15415.0,313,1,478.29,5,113,At Risk,-1.6756644106806489,1.6092201078430577,-0.611800952211954,-3.0758051616813114,-0.9377472365507471
15416.0,65,4,2990.0,9,234,Loyal Customers,1.3050060992354255,0.4490450995948825,-0.7193136200453177,2.0433784532039687,0.40707257303976835
15417.0,85,1,508.8,6,213,At Risk,-0.5190873647077862,-0.35631655538533485,-0.7147894768884411,-0.7706237131411502,1.4019417721808085
15419.0,25,1,84.74,5,311,At Risk,-1.09822646892982,-1.4098628460918015,0.2651458864139905,-1.5010587965007192,1.301086216839886
15421.0,59,4,856.94,8,233,Loyal Customers,0.7213154115947191,0.024535397739040662,-0.022026255124352634,1.1746418464946369,-0.029443827045336823
15422.0,323,2,97.7,4,121,Lost Customers,-2.1222133596413597,1.4251143890740274,0.7147459970617839,-3.773805654319992,-2.510697802619462
15423.0,38,1,7.5,5,311,At Risk,-2.29755455734441,-1.9857746687783742,1.5628768857191628,-3.3477185982803315,0.2484535754104052
15424.0,254,2,304.14,5,122,At Risk,-1.227044745994222,1.1611969987500539,0.06220035505652444,-2.251170223850988,-1.3604890203340887
15426.0,19,5,1239.39,11,344,Champions,1.2703485188959425,-0.12370137175335348,-0.04302433192341955,2.103830209119083,0.14495693585535294
15427.0,33,3,1306.95,10,334,Champions,0.8483059517347273,-0.18604509311940756,-0.5074555538373593,1.4289272575333818,0.865895125970032
15428.0,15,1,75.06,6,411,At Risk,-1.1076638401628827,-1.5325913868622676,0.3292058084596891,-1.4910052026043195,1.354907838080265
15429.0,27,2,321.68,7,322,Loyal Customers,-0.07826690249307817,-0.7973739172262994,-0.0372287354876016,0.039774591122573276,0.9667268719427942
15432.0,23,1,171.19000000000003,5,311,At Risk,-0.7458967246074107,-1.2193929296071826,-0.12578798153650297,-0.9629875129482389,1.5991381395779296
15433.0,214,2,533.3,6,123,At Risk,-0.754332829931149,0.9801412254787192,-0.2633969275159294,-1.438440531201118,-0.7311932147466319
15434.0,8,5,833.86,11,443,Champions,1.1302418160878716,-0.337448316677015,0.17530613537244508,1.9185667597047353,0.09894687715056791
15435.0,22,1,109.94,5,311,At Risk,-0.9568593039428858,-1.359150643755619,0.12000286271758023,-1.2798176885562613,1.4341846837426713
15436.0,12,3,965.93,10,433,Champions,0.8036775840385092,-0.45883503516521595,-0.34465077203702543,1.4124933447096923,0.9587984902014159
15437.0,262,1,183.71,3,111,Lost Customers,-1.8920315151214961,0.8811822457564491,-0.09333506814274663,-3.2791353767821207,-0.7997050592083882
15438.0,131,1,137.13,4,211,Lost Customers,-1.387637568418524,-0.34534113244193504,0.030012639071299963,-2.1970033917664296,0.4147161562464214
15440.0,55,3,307.18,7,232,Loyal Customers,0.02969591424014167,-0.42555494166340696,0.30835059779484214,0.13653128129808187,0.06671534798477449
15443.0,2,7,2700.35,12,444,Champions,2.0054357718544327,0.10229279555188925,-0.1723941417002811,3.2591672663636646,0.030215268276280068
15444.0,9,2,1260.86,10,424,Champions,0.680384936129325,-0.5474597115360721,-0.8060141832410253,1.2316975029995374,1.6926872820343974
15445.0,264,1,68.1,3,111,Lost Customers,-2.3847996420112083,0.6054639422144542,0.45767406295477386,-4.029741440487288,-1.2116594224505044
15447.0,331,1,129.67000000000002,3,111,Lost Customers,-2.402859684605108,1.378400549597809,0.12112949792846574,-4.2201227541276545,-1.6381948244104876
15448.0,313,1,405.04,4,112,Lost Customers,-1.7571193042785054,1.5597756598922299,-0.5189565795487951,-3.199076290177002,-1.0038111643900547
15449.0,26,3,903.26,9,333,Loyal Customers,0.7016109593665585,-0.3569912761314044,-0.3029367713665009,1.2239589905537485,0.7899513226392504
15450.0,30,1,388.94,6,312,At Risk,-0.3790334871541444,-0.9148010335668201,-0.5812601652381549,-0.42482394201856916,1.8536492261417916
15452.0,30,3,503.08,9,333,Loyal Customers,0.39484810258148156,-0.4964013687153899,0.02539819887663905,0.7499799604382381,0.5165612296905763
15453.0,2,7,1176.72,12,444,Champions,1.5977190688179141,-0.1451978880833873,0.2923317924419137,2.642142360064156,-0.300463045309949
15454.0,362,1,157.2,3,111,Lost Customers,-2.4620972220711095,1.7051420970461124,0.023410768657461705,-4.385211847614809,-1.8768143437170104
15456.0,283,3,368.8,6,132,At Risk,-1.0070514241494017,1.612720307030675,0.27475415457597113,-1.9873038707993937,-2.1757858699938626
15457.0,262,1,217.17,4,112,Lost Customers,-1.810265552414397,0.9308155177263344,-0.18653400533882472,-3.1553934866361137,-0.7333888390109629
15458.0,25,1,142.92000000000002,5,311,At Risk,-0.8438548342120966,-1.2554551181158558,-0.024793413798792248,-1.116101219565496,1.5073941325229356
15460.0,354,1,169.66,3,111,Lost Customers,-2.3853453688925237,1.6581318007143915,-0.021430586353278762,-4.249589505899759,-1.7653841780898778
15462.0,94,3,144.6,6,231,At Risk,-0.5312100086532886,-0.3097343581702055,0.7398039632642162,-0.8072347100292648,-0.6279625585853414
15463.0,29,1,119.3,5,311,At Risk,-0.951657149896604,-1.2740929196293573,0.07676123905294296,-1.2889799800192978,1.395370831053116
15464.0,338,1,717.45,5,113,At Risk,-1.600356711962252,1.9474328648748234,-0.8308960066885358,-3.0226764881703456,-1.0303584708394942
15465.0,20,18,1854.59,11,344,Champions,2.5404732116515643,0.5735766662877884,0.9796612525543434,4.029609703920645,-2.098357626526601
15466.0,85,1,324.58,5,212,At Risk,-0.739312234993869,-0.4899966408335657,-0.46377153280417144,-1.1039047117881957,1.2233285631226913
15467.0,9,3,499.93,10,433,Champions,0.49550469520846024,-0.6810009720173585,0.022603464149532716,0.9534154774478394,0.7272978475299534
15468.0,51,1,377.91,6,312,At Risk,-0.49686112893883977,-0.7406245369541977,-0.5588934291665104,-0.6542455540757784,1.6289860422929976
15469.0,50,2,282.1,7,322,Loyal Customers,-0.2561505972388072,-0.6362524430188801,0.042930834008568064,-0.2854010148520346,0.6810601144797472
15471.0,2,1,371.13,7,412,Loyal Customers,-0.26367965485073197,-1.1723791046886902,-0.5634951146157543,-0.18211105252096813,2.1193390844088476
15472.0,113,1,335.16,5,212,At Risk,-0.861920255295518,-0.23682198005405206,-0.4732680742661278,-1.3575958482807202,0.9517552013449156
15475.0,77,1,406.31,5,212,At Risk,-0.5897988787018399,-0.4928395189217825,-0.5915483114856871,-0.8581675297773761,1.3937718890259618
15478.0,40,2,885.7900000000001,8,323,Loyal Customers,0.3540159964961621,-0.38287127886187555,-0.5992497027581003,0.6623406246404786,1.2374110476198603
15480.0,116,1,579.25,6,213,At Risk,-0.6086490539575922,-0.0479822622872699,-0.7779439617715075,-0.9816043699948862,1.138727873252062
15482.0,16,9,2176.88,12,444,Champions,2.039032683218334,0.26995260354992634,0.19395702705448484,3.277112524070953,-0.6611084050391915
15483.0,161,4,201.31,5,131,At Risk,-0.4920840108697234,0.4813811793008913,0.8173472246036593,-0.9099016452260833,-1.6406235778643665
15484.0,1,4,2517.17,11,434,Champions,1.536641389696584,-0.15914788073576072,-0.642198478690729,2.549676708599557,0.9883852748455724
15485.0,30,3,1398.96,10,334,Champions,0.8965131520378681,-0.19188250765032003,-0.5464124652408621,1.5091831714649897,0.9234362762704847
15489.0,23,3,746.39,9,333,Loyal Customers,0.6228566055713555,-0.4398964231961538,-0.19717965366825035,1.1120755085819367,0.7445204036404799
15491.0,95,6,2358.59,10,244,Champions,1.3548120893145876,0.8053467834657808,-0.21331424021771245,2.0475113974303816,-0.6906991720600497
15492.0,28,2,504.74,8,323,Loyal Customers,0.13748539872839183,-0.6547087638310545,-0.2884790273462903,0.36385337262752376,1.1355650279730949
15493.0,33,5,1225.2,11,344,Champions,1.1955408666899061,-0.005310972170993865,-0.03238080579718593,1.956548677833374,-0.00178186337657383
15494.0,21,2,1058.73,8,323,Loyal Customers,0.5353708921108261,-0.4950857165194756,-0.7046870217555816,0.9830351114981786,1.5013028023132906
15497.0,18,2,498.0,9,423,Loyal Customers,0.18029392781603854,-0.7457231916127409,-0.28397031978558396,0.45297417547030744,1.2317606458664854
15498.0,3,26,11199.47,12,444,Champions,3.835771653443306,1.1349071016162862,0.3485978503031017,6.033086096524951,-1.9393446115964534
15500.0,8,4,837.13,10,433,Champions,0.9617707812176266,-0.4262037773819018,-0.024258319938078025,1.662651579341585,0.4791038611251156
15502.0,16,9,3505.42,12,444,Champions,2.2729271745686024,0.411930371769097,-0.07264190100986603,3.6310806728726575,-0.47140846049243085
15503.0,363,1,128.64,3,111,Lost Customers,-2.564819053909483,1.6544882612409741,0.1351654454058723,-4.543101233336175,-1.9662743845884758
15504.0,81,1,52.83,4,211,Lost Customers,-1.6034662204573624,-1.0613521548825806,0.5425344848350437,-2.401952310682851,0.5470474656080465
15505.0,53,5,1903.86,10,244,Champions,1.313079707287225,0.30003682494496364,-0.2729605143700473,2.085756456661092,-0.029403666121008178
15506.0,23,3,745.39,9,333,Loyal Customers,0.6221990473411211,-0.44029557175866957,-0.19643015196640032,1.1110803818128465,0.7439870915513768
15507.0,172,1,296.76,4,112,Lost Customers,-1.2129399494199307,0.24040277023613754,-0.38765433415512063,-2.032398593051711,0.30435376908715556
15508.0,189,6,771.13,8,143,Loyal Customers,0.3418439536129072,1.2902577005862494,0.44024490036985087,0.28576259123623676,-2.0901386492325256
15511.0,12,5,539.63,11,443,Champions,0.8970753149533146,-0.4321842219212174,0.4197540956539509,1.5559660079649822,-0.11475294902376104
15512.0,156,2,121.0,4,121,Lost Customers,-1.193184257382265,0.035151821479737305,0.5459743580131229,-1.9614360671173843,-0.7305637181636889
15513.0,33,17,8215.22,11,344,Champions,3.1564734401757066,1.1036048545558008,0.0921084549980219,4.929923724498445,-1.525414682443242
15514.0,12,10,2139.74,12,444,Champions,2.1394176126162363,0.2770258772276936,0.30556505310459287,3.4392661902714843,-0.8252601998132829
15516.0,45,3,53.93,7,331,Loyal Customers,-0.7679100668895484,-1.0267146740686943,1.2707852755663522,-1.0462033011244118,-0.5187065663012169
15517.0,233,1,246.72,4,112,Lost Customers,-1.6046273726830533,0.7163415266686234,-0.26634706838077565,-2.773613686914962,-0.38832635189031944
15518.0,64,7,1721.78,10,244,Champions,1.4782563003756217,0.5076856607552253,0.09802013224419033,2.3104694305612714,-0.7785031519731641
15520.0,2,1,320.70000000000005,7,412,Loyal Customers,-0.33519894924768046,-1.2157924819959915,-0.48197559223593267,-0.29034597543491003,2.0613334165421042
15521.0,40,7,1946.36,11,344,Champions,1.6569908785831968,0.3353806964143441,0.02222100047406577,2.639366315067781,-0.48599870676202334
15522.0,33,2,327.5,7,322,Loyal Customers,-0.09912636064734273,-0.7398360067154941,-0.045434370011066,-0.006394898200872354,0.9129233484120051
15523.0,84,1,88.51,4,211,Lost Customers,-1.368539658987528,-0.8836479324933088,0.25876828740541596,-2.053723000616781,0.7191417316766571
15525.0,2,3,636.12,10,433,Champions,0.6481942376445882,-0.6702158630888628,-0.11412390927278904,1.20152581421282,0.8941696373440405
15526.0,33,1,9.14,5,311,At Risk,-2.1862107611990935,-1.9766871211691068,1.4626158592648444,-3.167046699229022,0.36949677122307156
15527.0,19,8,1482.64,11,344,Champions,1.7372278946363293,0.12965888683517776,0.2956765972635079,2.8125175795149087,-0.6256825070092721
15528.0,254,1,153.43,3,111,Lost Customers,-1.9404470899564683,0.7581932806646945,0.004492615113916237,-3.3329372601886464,-0.7897918383205587
15529.0,23,11,3651.56,11,344,Champions,2.428793588737872,0.5749345541171084,0.10397754827971133,3.850885380748805,-0.9048214679088692
15530.0,22,4,1072.96,9,333,Loyal Customers,1.014380578146416,-0.23046890954846674,-0.15884846374538628,1.7081993803540345,0.4357068845057138
15531.0,8,2,1712.65,10,424,Champions,0.835627573461533,-0.46492489082171284,-0.9776334184272997,1.469070130018735,1.8247442811848467
15532.0,25,4,1107.59,9,333,Loyal Customers,1.0151476454447868,-0.19490331640979816,-0.17571367611198518,1.70205949515722,0.41788627569639075
15533.0,19,3,504.42,9,333,Loyal Customers,0.4504894439619312,-0.5913260605508671,0.020610034989346174,0.8609550946389353,0.6293124693529689
15535.0,173,4,285.3,6,132,At Risk,-0.3808240168901773,0.6893176920896091,0.6265666779230077,-0.7707274259016713,-1.624157199207625
15537.0,163,1,86.02,3,111,Lost Customers,-1.7726375796407754,-0.20464272551843027,0.29827601921210695,-2.857524164816254,-0.09426034237263796
15539.0,7,1,478.46,8,413,Loyal Customers,-0.16391935240866923,-1.0533230239195053,-0.7038559432059145,-0.04330502564915689,2.1695117028910476
15540.0,11,1,185.22,6,411,At Risk,-0.6481495998302929,-1.3004587149508855,-0.1732390986144478,-0.7858573059239223,1.7521868213620155
15541.0,114,1,85.13000000000001,4,211,Lost Customers,-1.5356374920304798,-0.634079332609891,0.2893217803280635,-2.379610700483677,0.39918978325818827
15543.0,288,1,117.91,3,111,Lost Customers,-2.2367663565911173,0.976122325380088,0.16101481972814294,-3.864118701601052,-1.2391390470599413
15544.0,9,9,3479.21,12,444,Champions,2.303820724202061,0.3487833280576018,-0.0705430843142746,3.6948690025012483,-0.40331921552282074
15545.0,54,2,233.12,6,222,At Risk,-0.3692066687792533,-0.6580793599616866,0.1504738522613831,-0.46623063478887494,0.5647757584259561
15547.0,7,13,3939.47,12,444,Champions,2.6891558360576986,0.5343569688439193,0.22358110143237642,4.284655120050773,-1.0322377882536546
15549.0,77,3,1195.81,9,234,Loyal Customers,0.5873434545924519,0.1703459895394567,-0.4445368648443514,0.9269177780165815,0.38374820370640156
15550.0,4,4,474.38,10,433,Champions,0.7030339540966446,-0.6300612093391114,0.29197772420967477,1.280822184450566,0.2938458770759433
15551.0,37,1,270.87,6,312,At Risk,-0.590744897774433,-0.9614133784106931,-0.3772581557206697,-0.76225601226841,1.638907796230819
15552.0,217,1,90.12,3,111,Lost Customers,-2.016774377094292,0.2789617336971309,0.2887133802720663,-3.3584059875248995,-0.6242365878526642
15553.0,60,1,390.93,5,212,At Risk,-0.5247267104140494,-0.6522394866966852,-0.5751041944240991,-0.7183186169066009,1.551057469771661
15554.0,278,1,130.4,3,111,Lost Customers,-2.1383155826486444,0.9188836470723909,0.10210107237016558,-3.6907907748848845,-1.0978148299315615
15555.0,12,16,4025.9,12,444,Champions,2.85656376176187,0.6800901764565465,0.4231239992473332,4.526855627675931,-1.4775399868688053
15556.0,24,1,201.37,5,311,At Risk,-0.6715204378487395,-1.1625453211112322,-0.2158942734138128,-0.8528624925407167,1.653313389487572
15557.0,29,1,281.0,6,312,At Risk,-0.5332599006107598,-1.0201189703511546,-0.4001386550862311,-0.6557914900362246,1.7347115933337527
15561.0,12,4,520.1899999999999,10,433,Champions,0.7086992170569881,-0.533022380292005,0.24287794067564739,1.2699271668415968,0.24926004912859528
15563.0,22,3,1120.83,9,333,Loyal Customers,0.8272561208714337,-0.32752257640550825,-0.4248291565943437,1.4238405207945977,0.916446050277082
15565.0,50,2,123.66,6,321,At Risk,-0.6589751585703529,-0.8807735169080093,0.5020805798149228,-0.8950223165049015,0.3543495686027559
15567.0,19,1,59.7,5,311,At Risk,-1.2382100097756137,-1.5650350783853644,0.45668448817632507,-1.6983037556112242,1.224438151644061
15568.0,3,3,724.39,10,433,Champions,0.7069784472898412,-0.6228328995175729,-0.1864579525574249,1.2880543033811995,0.9356989452876756
15569.0,132,2,59.16,5,221,At Risk,-1.4218606219404446,-0.38445822502884175,0.9345526470022583,-2.24910136147976,-0.7684895999099616
15570.0,7,12,3220.88,12,444,Champions,2.521016939532883,0.4377849840869481,0.25606027973531836,4.029810427884147,-0.958545697639458
15571.0,12,4,558.05,10,433,Champions,0.7431388936446968,-0.5121169353117282,0.20362271577419322,1.3220470286506747,0.2771923219289533
15572.0,5,7,1765.43,12,444,Champions,1.7819915241760305,0.001758466344733046,0.06630244171389749,2.913713429630158,-0.1694517524442796
15573.0,32,2,430.56,7,322,Loyal Customers,0.03982616731825317,-0.6671895478798856,-0.19848572157546363,0.20632481876905934,1.0317682670826316
15574.0,178,4,465.26,6,132,At Risk,-0.16600033655058852,0.8782191185244393,0.3550536660135522,-0.4577883075058494,-1.4806625179418436
15576.0,38,1,595.63,7,313,Loyal Customers,-0.2096747168405826,-0.7183975777095252,-0.8169419983943264,-0.18799064659982617,1.9418268894947472
15577.0,151,3,209.53,6,132,At Risk,-0.6316679314337864,0.296185490410883,0.5504815759047228,-1.0979784388926506,-1.059850903112274
15578.0,162,1,119.15,3,111,Lost Customers,-1.609259868363701,-0.11716978233559258,0.1173842185160372,-2.6078401872902286,0.04439460214760598
15579.0,69,2,214.1,6,222,At Risk,-0.48491656043581255,-0.5528172960806524,0.20240850138223274,-0.6778458354946464,0.3787156504499345
15581.0,156,10,608.13,8,143,Loyal Customers,0.8108091025375939,1.1553374559696188,1.0523843478544823,1.0781587438895945,-2.78807852516443
15582.0,25,3,663.01,9,333,Loyal Customers,0.554882082954094,-0.45775808573645427,-0.13036114584637906,1.0043379658884366,0.6770945613955731
15584.0,24,4,571.71,9,333,Loyal Customers,0.6957176051861974,-0.40050254712136596,0.19371115646317869,1.2210782695328932,0.1649603703884818
15585.0,177,1,439.4,4,112,Lost Customers,-1.0454152008911892,0.40059297419246037,-0.6052548129109975,-1.7910401058914969,0.4094866886464508
15587.0,50,3,305.28000000000003,8,332,Loyal Customers,0.05135752368371872,-0.47090594300593974,0.31031162327139,0.1814811399368862,0.11502187631143836
15589.0,256,3,413.73,6,132,At Risk,-0.8173626449775478,1.4119647504176358,0.2024600335860926,-1.6345285233100497,-1.8559542905028503
15592.0,47,1,314.66,6,312,At Risk,-0.5667974197380233,-0.8298769663275336,-0.4578570689052338,-0.7503504928293693,1.5968545857814422
