CustomerID,Recency,Frequency,Monetary,Frequency_log,Monetary_log,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment
15114.0,30,10,2650.16,2.3978952727983707,7.882752559050937,3,4,4,11,344,Champions
15115.0,18,1,238.81,0.6931471805599453,5.479846943141782,4,1,2,7,412,Loyal Customers
15116.0,18,4,1092.68,1.6094379124341003,6.997303435623737,4,3,3,10,433,Champions
15117.0,15,5,1146.73,1.791759469228055,7.045541357579991,4,4,4,12,444,Champions
15119.0,246,1,162.8,0.6931471805599453,5.098646171418969,1,1,1,3,111,Lost Customers
15120.0,134,1,244.4,0.6931471805599453,5.502889532276811,2,1,2,5,212,At Risk
15121.0,50,2,399.07,1.0986122886681098,5.991639531797269,3,2,2,7,322,Loyal Customers
15122.0,114,3,1286.28,1.3862943611198906,7.160286744150895,2,3,4,9,234,Loyal Customers
15123.0,7,2,1818.63,1.0986122886681098,7.506388462699968,4,2,4,10,424,Champions
15124.0,23,2,126.5,1.0986122886681098,4.848116364598481,3,2,1,6,321,At Risk
15125.0,61,9,2362.7,2.302585092994046,7.767983466919752,2,4,4,10,244,Champions
15127.0,66,1,346.53000000000003,0.6931471805599453,5.850850992213798,2,1,2,5,212,At Risk
15128.0,60,4,1307.74,1.6094379124341003,7.176820121276854,2,3,4,9,234,Loyal Customers
15129.0,50,10,1583.27,2.3978952727983707,7.3678790123941,3,4,4,11,344,Champions
15130.0,170,1,330.11,0.6931471805599453,5.802450646452902,1,1,2,4,112,Lost Customers
15132.0,18,5,791.69,1.791759469228055,6.675432224650634,4,4,3,11,443,Champions
15133.0,128,3,584.1800000000001,1.3862943611198906,6.371919492211979,2,3,3,8,233,Loyal Customers
15134.0,15,8,1299.55,2.1972245773362196,7.1705425309008985,4,4,4,12,444,Champions
15135.0,239,1,139.05,0.6931471805599453,4.941999501706118,1,1,1,3,111,Lost Customers
15136.0,3,4,1234.5,1.6094379124341003,7.119231025428665,4,3,4,11,434,Champions
15139.0,240,2,169.84,1.0986122886681098,5.1407274459732655,1,2,1,4,121,Lost Customers
15140.0,52,7,1604.01,2.0794415416798357,7.380885266074301,2,4,4,10,244,Champions
15142.0,46,1,430.52,0.6931471805599453,6.06731385939142,3,1,2,6,312,At Risk
15143.0,226,1,239.55,0.6931471805599453,5.482927968145463,1,1,2,4,112,Lost Customers
15144.0,8,17,5997.62,2.8903717578961645,8.699284721756136,4,4,4,12,444,Champions
15145.0,4,4,921.73,1.6094379124341003,6.8273366673322196,4,3,3,10,433,Champions
15146.0,165,2,1164.52,1.0986122886681098,7.0609226183457405,1,2,4,7,124,Loyal Customers
15147.0,240,1,382.0,0.6931471805599453,5.948034989180646,1,1,2,4,112,Lost Customers
15148.0,11,1,301.29,0.6931471805599453,5.711386821516136,4,1,2,7,412,Loyal Customers
15149.0,134,1,327.45000000000005,0.6931471805599453,5.794384619338482,2,1,2,5,212,At Risk
15150.0,17,10,4615.33,2.3978952727983707,8.437355296100552,4,4,4,12,444,Champions
15152.0,10,13,3794.9900000000002,2.6390573296152584,8.2417005253744,4,4,4,12,444,Champions
15153.0,31,1,251.82,0.6931471805599453,5.5326777730674115,3,1,2,6,312,At Risk
15154.0,75,1,199.47,0.6931471805599453,5.300664609616385,2,1,1,4,211,Lost Customers
15156.0,1,3,762.39,1.3862943611198906,6.637769040932695,4,3,3,10,433,Champions
15157.0,4,3,1408.73,1.3862943611198906,7.251153475674083,4,3,4,11,434,Champions
15158.0,45,1,119.76,0.6931471805599453,4.793805104838638,3,1,1,5,311,At Risk
15159.0,2,28,14334.960000000001,3.367295829986474,9.570526345032247,4,4,4,12,444,Champions
15160.0,357,1,51.96000000000001,0.6931471805599453,3.969536911628753,1,1,1,3,111,Lost Customers
15163.0,18,2,278.77,1.0986122886681098,5.633967837040506,4,2,2,8,422,Loyal Customers
15164.0,69,3,777.55,1.3862943611198906,6.657433215287433,2,3,3,8,233,Loyal Customers
15165.0,373,1,362.70000000000005,0.6931471805599453,5.896329351992944,1,1,2,4,112,Lost Customers
15167.0,321,1,138.6,0.6931471805599453,4.938781190328272,1,1,1,3,111,Lost Customers
15168.0,26,1,58.86,0.6931471805599453,4.0920085024245525,3,1,1,5,311,At Risk
15172.0,9,5,1385.88,1.791759469228055,7.23481189890794,4,4,4,12,444,Champions
15174.0,323,1,120.63,0.6931471805599453,4.800983649630345,1,1,1,3,111,Lost Customers
15175.0,72,1,212.5,0.6931471805599453,5.363636832668679,2,1,2,5,212,At Risk
15178.0,260,1,40.5,0.6931471805599453,3.7256934272366524,1,1,1,3,111,Lost Customers
15179.0,18,4,1533.79,1.6094379124341003,7.336148842844665,4,3,4,11,434,Champions
15180.0,367,1,87.5,0.6931471805599453,4.483002552013883,1,1,1,3,111,Lost Customers
15181.0,66,3,195.0,1.3862943611198906,5.278114659230517,2,3,1,6,231,At Risk
15182.0,154,2,605.85,1.0986122886681098,6.40828164355237,1,2,3,6,123,At Risk
15184.0,29,2,288.01,1.0986122886681098,5.666461289589918,3,2,2,7,322,Loyal Customers
15185.0,70,1,139.92,0.6931471805599453,4.948192353473037,2,1,1,4,211,Lost Customers
15186.0,14,2,349.85,1.0986122886681098,5.860358781698298,4,2,2,8,422,Loyal Customers
15187.0,2,12,1994.24,2.5649493574615367,7.598519622840288,4,4,4,12,444,Champions
15189.0,1,39,5114.18,3.6888794541139363,8.539967868382387,4,4,4,12,444,Champions
15192.0,120,3,618.6,1.3862943611198906,6.429074108542713,2,3,3,8,233,Loyal Customers
15193.0,61,1,336.95,0.6931471805599453,5.822897955546363,2,1,2,5,212,At Risk
15194.0,3,15,5099.79,2.772588722239781,8.537150708677132,4,4,4,12,444,Champions
15197.0,11,3,451.11,1.3862943611198906,6.113925513056159,4,3,2,9,432,Loyal Customers
15198.0,92,2,193.64,1.0986122886681098,5.2711516984752675,2,2,1,5,221,At Risk
15199.0,59,4,418.70000000000005,1.6094379124341003,6.039540170339546,2,3,2,7,232,Loyal Customers
15201.0,87,5,1116.54,1.791759469228055,7.018885120030572,2,4,3,9,243,Loyal Customers
15203.0,26,6,1757.4,1.9459101490553132,7.472159583649357,3,4,4,11,344,Champions
15204.0,357,1,157.5,0.6931471805599453,5.065754593317335,1,1,1,3,111,Lost Customers
15205.0,85,2,425.25,1.0986122886681098,6.055026028597727,2,2,2,6,222,At Risk
15206.0,10,4,420.3,1.6094379124341003,6.043345168984971,4,3,2,9,432,Loyal Customers
15208.0,1,5,442.57,1.791759469228055,6.094855624695163,4,4,2,10,442,Champions
15210.0,225,1,211.2,0.6931471805599453,5.357529226179882,1,1,2,4,112,Lost Customers
15211.0,60,2,670.9100000000001,1.0986122886681098,6.510124402982489,2,2,3,7,223,Loyal Customers
15212.0,241,1,62.0,0.6931471805599453,4.143134726391533,1,1,1,3,111,Lost Customers
15213.0,319,2,328.35,1.0986122886681098,5.797121015086702,1,2,2,5,122,At Risk
15214.0,2,8,1497.14,2.1972245773362196,7.311979617654169,4,4,4,12,444,Champions
15215.0,47,3,494.24,1.3862943611198906,6.205042493552491,3,3,3,9,333,Loyal Customers
15216.0,88,1,33.0,0.6931471805599453,3.5263605246161616,2,1,1,4,211,Lost Customers
15218.0,11,10,3102.65,2.3978952727983707,8.04033411721352,4,4,4,12,444,Champions
15219.0,176,1,152.8,0.6931471805599453,5.035653057071544,1,1,1,3,111,Lost Customers
15220.0,52,6,1560.45,1.9459101490553132,7.353370155717351,2,4,4,10,244,Champions
15221.0,366,1,162.60000000000002,0.6931471805599453,5.097424424168647,1,1,1,3,111,Lost Customers
15223.0,226,2,444.55,1.0986122886681098,6.099309474058729,1,2,2,5,122,At Risk
15224.0,358,2,244.13,1.0986122886681098,5.501788682064726,1,2,2,5,122,At Risk
15225.0,234,1,344.70000000000005,0.6931471805599453,5.845571346927579,1,1,2,4,112,Lost Customers
15226.0,311,1,128.91,0.6931471805599453,4.866841903007641,1,1,1,3,111,Lost Customers
15227.0,37,5,891.78,1.791759469228055,6.794340189942439,3,4,3,10,343,Champions
15228.0,66,4,2337.55,1.6094379124341003,7.757286358164648,2,3,4,9,234,Loyal Customers
15230.0,239,2,429.6,1.0986122886681098,6.065179584930263,1,2,2,5,122,At Risk
15232.0,113,2,358.06,1.0986122886681098,5.883489505442683,2,2,2,6,222,At Risk
15234.0,277,1,187.88,0.6931471805599453,5.2411118927772575,1,1,1,3,111,Lost Customers
15235.0,218,12,2015.51,2.5649493574615367,7.609123573388654,1,4,4,9,144,Loyal Customers
15236.0,299,1,321.05,0.6931471805599453,5.7747068129929,1,1,2,4,112,Lost Customers
15237.0,2,4,1252.38,1.6094379124341003,7.133599181065214,4,3,4,11,434,Champions
15238.0,29,3,747.23,1.3862943611198906,6.617710417341168,3,3,3,9,333,Loyal Customers
15239.0,10,2,749.67,1.0986122886681098,6.620966141078948,4,2,3,9,423,Loyal Customers
15240.0,45,5,1168.8,1.791759469228055,7.064588073008926,3,4,4,11,344,Champions
15241.0,67,8,1347.01,2.1972245773362196,7.206384709842363,2,4,4,10,244,Champions
15243.0,74,1,316.68,0.6931471805599453,5.7610445868229965,2,1,2,5,212,At Risk
15244.0,65,2,565.1700000000001,1.0986122886681098,6.338894386463034,2,2,3,7,223,Loyal Customers
15245.0,134,3,1490.76,1.3862943611198906,7.307711909915838,2,3,4,9,234,Loyal Customers
15246.0,238,2,458.1,1.0986122886681098,6.129268051255177,1,2,2,5,122,At Risk
15247.0,122,1,111.19999999999999,0.6931471805599453,4.7202829930885954,2,1,1,4,211,Lost Customers
15249.0,32,13,6298.46,2.6390573296152584,8.74821919442023,3,4,4,11,344,Champions
15251.0,91,7,1307.1200000000001,2.0794415416798357,7.176346270928268,2,4,4,10,244,Champions
15252.0,36,2,740.78,1.0986122886681098,6.60905270324689,3,2,3,8,323,Loyal Customers
15253.0,16,5,847.29,1.791759469228055,6.74322255846176,4,4,3,11,443,Champions
15254.0,127,1,253.32,0.6931471805599453,5.538593316602547,2,1,2,5,212,At Risk
15255.0,67,1,865.35,0.6931471805599453,6.764288983956856,2,1,3,6,213,At Risk
15256.0,149,1,98.45,0.6931471805599453,4.599655005299981,1,1,1,3,111,Lost Customers
15257.0,283,1,40.2,0.6931471805599453,3.7184382563554808,1,1,1,3,111,Lost Customers
15258.0,169,2,386.76,1.0986122886681098,5.96038659153712,1,2,2,5,122,At Risk
15260.0,100,6,1595.27,1.9459101490553132,7.375424936633958,2,4,4,10,244,Champions
15261.0,135,1,254.82,0.6931471805599453,5.544474072171247,2,1,2,5,212,At Risk
15262.0,324,1,161.95000000000002,0.6931471805599453,5.093443405283571,1,1,1,3,111,Lost Customers
15263.0,107,1,139.51,0.6931471805599453,4.945278660618249,2,1,1,4,211,Lost Customers
15264.0,64,1,393.74,0.6931471805599453,5.978227320325962,2,1,2,5,212,At Risk
15265.0,151,2,1076.52,1.0986122886681098,6.982417383290559,1,2,3,6,123,At Risk
15266.0,338,1,47.7,0.6931471805599453,3.885679030088544,1,1,1,3,111,Lost Customers
15269.0,24,1,118.8,0.6931471805599453,4.785823685681349,3,1,1,5,311,At Risk
15270.0,16,6,842.0500000000001,1.9459101490553132,6.73702626822399,4,4,3,11,443,Champions
15271.0,7,15,2196.77,2.772588722239781,7.695198488906011,4,4,4,12,444,Champions
15272.0,57,2,502.26000000000005,1.0986122886681098,6.221106935162021,2,2,3,7,223,Loyal Customers
15274.0,4,2,681.77,1.0986122886681098,6.526158053223932,4,2,3,9,423,Loyal Customers
15275.0,38,1,473.29,0.6931471805599453,6.161818948958974,3,1,3,7,313,Loyal Customers
15276.0,66,1,102.06,0.6931471805599453,4.635311342900078,2,1,1,4,211,Lost Customers
15277.0,47,1,241.98,0.6931471805599453,5.492979135426596,3,1,2,6,312,At Risk
15279.0,355,1,240.45,0.6931471805599453,5.486662412319551,1,1,2,4,112,Lost Customers
15280.0,172,1,87.61999999999999,0.6931471805599453,4.484357565771344,1,1,1,3,111,Lost Customers
15281.0,59,9,1900.68,2.302585092994046,7.5504929849970015,2,4,4,10,244,Champions
15286.0,50,1,240.55,0.6931471805599453,5.4870764910004155,3,1,2,6,312,At Risk
15287.0,22,2,414.69,1.0986122886681098,6.029939790159768,3,2,2,7,322,Loyal Customers
15288.0,43,5,2074.12,1.791759469228055,7.637774262317933,3,4,4,11,344,Champions
15289.0,29,3,689.46,1.3862943611198906,6.537358042134466,3,3,3,9,333,Loyal Customers
15290.0,5,18,3920.1200000000003,2.9444389791664403,8.274132606261668,4,4,4,12,444,Champions
15291.0,26,11,2234.16,2.4849066497880004,7.712068092852235,3,4,4,11,344,Champions
15292.0,201,1,114.24000000000001,0.6931471805599453,4.7470169102163275,1,1,1,3,111,Lost Customers
15296.0,51,6,2874.4700000000003,1.9459101490553132,7.963971418131206,3,4,4,11,344,Champions
15297.0,10,3,624.94,1.3862943611198906,6.439254519861148,4,3,3,10,433,Champions
15298.0,2,11,3106.88,2.4849066497880004,8.041696100703541,4,4,4,12,444,Champions
15300.0,64,1,454.44,0.6931471805599453,6.121263984642827,2,1,2,5,212,At Risk
15301.0,51,11,3498.94,2.4849066497880004,8.160501104473422,3,4,4,11,344,Champions
15303.0,290,1,444.42,0.6931471805599453,6.099017657272704,1,1,2,4,112,Lost Customers
15304.0,61,5,242.60000000000002,1.791759469228055,5.495527535835742,2,4,2,8,242,Loyal Customers
15306.0,64,3,854.02,1.3862943611198906,6.751124860476041,2,3,3,8,233,Loyal Customers
15307.0,96,1,119.2,0.6931471805599453,4.789157022101107,2,1,1,4,211,Lost Customers
15308.0,274,1,218.25,0.6931471805599453,5.390212631252292,1,1,2,4,112,Lost Customers
15311.0,1,91,17756.31,4.5217885770490405,9.784552541110372,4,4,4,12,444,Champions
15312.0,75,4,843.25,1.6094379124341003,6.738448659265677,2,3,3,8,233,Loyal Customers
15313.0,110,1,52.0,0.6931471805599453,3.970291913552122,2,1,1,4,211,Lost Customers
15314.0,199,1,314.05,0.6931471805599453,5.752731356388065,1,1,2,4,112,Lost Customers
15315.0,64,2,475.21999999999997,1.0986122886681098,6.1658799323308395,2,2,3,7,223,Loyal Customers
15318.0,4,1,284.9,0.6931471805599453,5.655642099328266,4,1,2,7,412,Loyal Customers
15319.0,284,1,145.0,0.6931471805599453,4.983606621708336,1,1,1,3,111,Lost Customers
15320.0,44,1,189.03,0.6931471805599453,5.247181954433266,3,1,1,5,311,At Risk
15321.0,71,3,2062.6400000000003,1.3862943611198906,7.6322266927841085,2,3,4,9,234,Loyal Customers
15322.0,86,1,606.66,0.6931471805599453,6.4096155150233285,2,1,3,6,213,At Risk
15325.0,104,1,162.29,0.6931471805599453,5.0955277611142185,2,1,1,4,211,Lost Customers
15326.0,334,1,311.71,0.6931471805599453,5.74527624348556,1,1,2,4,112,Lost Customers
15327.0,53,1,125.1,0.6931471805599453,4.837075242970874,2,1,1,4,211,Lost Customers
15329.0,39,3,830.95,1.3862943611198906,6.723772342861516,3,3,3,9,333,Loyal Customers
15330.0,32,1,29.759999999999998,0.6931471805599453,3.4262151446374434,3,1,1,5,311,At Risk
15332.0,370,3,1266.8600000000001,1.3862943611198906,7.145085718806891,1,3,4,8,134,Loyal Customers
15333.0,208,1,238.0,0.6931471805599453,5.476463551931511,1,1,2,4,112,Lost Customers
15334.0,157,3,341.72,1.3862943611198906,5.836913787259384,1,3,2,6,132,At Risk
15335.0,54,1,165.47,0.6931471805599453,5.114815113005919,2,1,1,4,211,Lost Customers
15339.0,66,2,528.71,1.0986122886681098,6.2723296869828165,2,2,3,7,223,Loyal Customers
15341.0,81,1,732.96,0.6931471805599453,6.598454531216753,2,1,3,6,213,At Risk
15342.0,130,1,391.14,0.6931471805599453,5.971618918887276,2,1,2,5,212,At Risk
15343.0,87,1,153.70000000000002,0.6931471805599453,5.041487757579021,2,1,1,4,211,Lost Customers
15344.0,32,2,187.79000000000002,1.0986122886681098,5.240635286206952,3,2,1,6,321,At Risk
15345.0,46,1,230.39000000000001,0.6931471805599453,5.444104598614017,3,1,2,6,312,At Risk
15346.0,333,1,252.42000000000002,0.6931471805599453,5.5350481913707625,1,1,2,4,112,Lost Customers
15347.0,366,1,81.60000000000001,0.6931471805599453,4.414009680526933,1,1,1,3,111,Lost Customers
15348.0,72,1,158.04,0.6931471805599453,5.069155742908264,2,1,1,4,211,Lost Customers
15349.0,158,2,367.36,1.0986122886681098,5.909060720853167,1,2,2,5,122,At Risk
15350.0,373,1,115.65,0.6931471805599453,4.759177998467439,1,1,1,3,111,Lost Customers
15351.0,12,7,1658.31,2.0794415416798357,7.414157132288321,4,4,4,12,444,Champions
15353.0,255,2,555.1700000000001,1.0986122886681098,6.321074002912611,1,2,3,6,123,At Risk
15355.0,29,2,189.3,1.0986122886681098,5.248601774302104,3,2,1,6,321,At Risk
15356.0,31,10,2728.95,2.3978952727983707,7.9120385729929685,3,4,4,11,344,Champions
15358.0,5,22,7616.46,3.1354942159291497,8.938198259779455,4,4,4,12,444,Champions
15360.0,40,1,427.93,0.6931471805599453,6.061293735451147,3,1,2,6,312,At Risk
15361.0,362,1,139.8,0.6931471805599453,4.9473404437239425,1,1,1,3,111,Lost Customers
15363.0,373,1,310.1,0.6931471805599453,5.740114403903592,1,1,2,4,112,Lost Customers
15364.0,96,2,675.59,1.0986122886681098,6.517065476456127,2,2,3,7,223,Loyal Customers
15365.0,26,7,2115.72,2.0794415416798357,7.657622999751586,3,4,4,11,344,Champions
15366.0,75,2,529.94,1.0986122886681098,6.274649020507314,2,2,3,7,223,Loyal Customers
15367.0,57,4,1690.8500000000001,1.6094379124341003,7.433577883754036,2,3,4,9,234,Loyal Customers
15370.0,71,5,1495.2,1.791759469228055,7.310683839438305,2,4,4,10,244,Champions
15373.0,8,10,1400.01,2.3978952727983707,7.244948684070277,4,4,4,12,444,Champions
15374.0,129,1,25.200000000000003,0.6931471805599453,3.265759410767051,2,1,1,4,211,Lost Customers
15376.0,40,3,1092.81,1.3862943611198906,6.997422293310083,3,3,3,9,333,Loyal Customers
15379.0,169,7,3192.81,2.0794415416798357,8.068969840468306,1,4,4,9,144,Loyal Customers
15380.0,9,4,268.54,1.6094379124341003,5.596716802341013,4,3,2,9,432,Loyal Customers
15381.0,268,1,143.10000000000002,0.6931471805599453,4.970507503005477,1,1,1,3,111,Lost Customers
15382.0,15,6,5136.82,1.9459101490553132,8.544384143969351,4,4,4,12,444,Champions
15384.0,170,2,591.91,1.0986122886681098,6.385042616821721,1,2,3,6,123,At Risk
15385.0,40,1,142.46,0.6931471805599453,4.966056250698289,3,1,1,5,311,At Risk
15386.0,186,1,370.74,0.6931471805599453,5.9181946851802065,1,1,2,4,112,Lost Customers
15388.0,270,1,140.54,0.6931471805599453,4.952582362647639,1,1,1,3,111,Lost Customers
15392.0,5,4,1374.49,1.6094379124341003,7.226565310254596,4,3,4,11,434,Champions
15393.0,16,2,231.86,1.0986122886681098,5.45043741460887,4,2,2,8,422,Loyal Customers
15394.0,10,4,1743.69,1.6094379124341003,7.464332168425021,4,3,4,11,434,Champions
15395.0,326,1,74.55,0.6931471805599453,4.3247946887187485,1,1,1,3,111,Lost Customers
15396.0,113,1,204.28,0.6931471805599453,5.324374900867326,2,1,1,4,211,Lost Customers
15397.0,290,1,94.0,0.6931471805599453,4.553876891600541,1,1,1,3,111,Lost Customers
15398.0,16,2,1283.63,1.0986122886681098,7.158226018124099,4,2,4,10,424,Champions
15399.0,1,3,768.97,1.3862943611198906,6.646351553049768,4,3,3,10,433,Champions
15400.0,128,3,208.6,1.3862943611198906,5.345200952446887,2,3,2,7,232,Loyal Customers
15402.0,149,2,396.81,1.0986122886681098,5.985974504364344,1,2,2,5,122,At Risk
15405.0,189,1,128.84,0.6931471805599453,4.8663029232063355,1,1,1,3,111,Lost Customers
15406.0,31,2,331.79,1.0986122886681098,5.807511660418678,3,2,2,7,322,Loyal Customers
15407.0,34,4,662.44,1.6094379124341003,6.497438420142949,3,3,3,9,333,Loyal Customers
15408.0,264,1,121.98,0.6931471805599453,4.812021740525323,1,1,1,3,111,Lost Customers
15410.0,84,8,2612.19,2.1972245773362196,7.86832697623342,2,4,4,10,244,Champions
15411.0,26,4,1022.2,1.6094379124341003,6.930690250264633,3,3,3,9,333,Loyal Customers
15412.0,171,1,49.79,0.6931471805599453,3.9276994848131537,1,1,1,3,111,Lost Customers
15414.0,10,3,675.45,1.3862943611198906,6.516858535049369,4,3,3,10,433,Champions
15415.0,313,1,478.29,0.6931471805599453,6.172305842188285,1,1,3,5,113,At Risk
15416.0,65,4,2990.0,1.6094379124341003,8.003363058629947,2,3,4,9,234,Loyal Customers
15417.0,85,1,508.8,0.6931471805599453,6.234018491942015,2,1,3,6,213,At Risk
15419.0,25,1,84.74,0.6931471805599453,4.451319461169831,3,1,1,5,311,At Risk
15421.0,59,4,856.94,1.6094379124341003,6.754534166972811,2,3,3,8,233,Loyal Customers
15422.0,323,2,97.7,1.0986122886681098,4.592084946439436,1,2,1,4,121,Lost Customers
15423.0,38,1,7.5,0.6931471805599453,2.1400661634962708,3,1,1,5,311,At Risk
15424.0,254,2,304.14,1.0986122886681098,5.720770687685056,1,2,2,5,122,At Risk
15426.0,19,5,1239.39,1.791759469228055,7.123181125278285,3,4,4,11,344,Champions
15427.0,33,3,1306.95,1.3862943611198906,7.176216304986807,3,3,4,10,334,Champions
15428.0,15,1,75.06,0.6931471805599453,4.331522502500114,4,1,1,6,411,At Risk
15429.0,27,2,321.68,1.0986122886681098,5.776661120068773,3,2,2,7,322,Loyal Customers
15432.0,23,1,171.19000000000003,0.6931471805599453,5.148598518298095,3,1,1,5,311,At Risk
15433.0,214,2,533.3,1.0986122886681098,6.2809574789637255,1,2,3,6,123,At Risk
15434.0,8,5,833.86,1.791759469228055,6.7272640461229045,4,4,3,11,443,Champions
15435.0,22,1,109.94,0.6931471805599453,4.708989514627088,3,1,1,5,311,At Risk
15436.0,12,3,965.93,1.3862943611198906,6.874126104001659,4,3,3,10,433,Champions
15437.0,262,1,183.71,0.6931471805599453,5.218787027591229,1,1,1,3,111,Lost Customers
15438.0,131,1,137.13,0.6931471805599453,4.928195270711869,2,1,1,4,211,Lost Customers
15440.0,55,3,307.18,1.3862943611198906,5.730684027853707,2,3,2,7,232,Loyal Customers
15443.0,2,7,2700.35,2.0794415416798357,7.901506927034071,4,4,4,12,444,Champions
15444.0,9,2,1260.86,1.0986122886681098,7.1403421019236415,4,2,4,10,424,Champions
15445.0,264,1,68.1,0.6931471805599453,4.235554730773624,1,1,1,3,111,Lost Customers
15447.0,331,1,129.67000000000002,0.6931471805599453,4.872675061001055,1,1,1,3,111,Lost Customers
15448.0,313,1,405.04,0.6931471805599453,6.00645167691623,1,1,2,4,112,Lost Customers
15449.0,26,3,903.26,1.3862943611198906,6.80711692965964,3,3,3,9,333,Loyal Customers
15450.0,30,1,388.94,0.6931471805599453,5.965992881134312,3,1,2,6,312,At Risk
15452.0,30,3,503.08000000000004,1.3862943611198906,6.2227349856338,3,3,3,9,333,Loyal Customers
15453.0,2,7,1176.72,2.0794415416798357,7.071335644956851,4,4,4,12,444,Champions
15454.0,362,1,157.2,0.6931471805599453,5.063860055333554,1,1,1,3,111,Lost Customers
15456.0,283,3,368.8,1.3862943611198906,5.912962318953024,1,3,2,6,132,At Risk
15457.0,262,1,217.17,0.6931471805599453,5.385274575403933,1,1,2,4,112,Lost Customers
15458.0,25,1,142.92000000000002,0.6931471805599453,4.969257589642278,3,1,1,5,311,At Risk
15460.0,354,1,169.66,0.6931471805599453,5.139673273108439,1,1,1,3,111,Lost Customers
15462.0,94,3,144.6,1.3862943611198906,4.980863135762585,2,3,1,6,231,At Risk
15463.0,29,1,119.30000000000001,0.6931471805599453,4.789988622980633,3,1,1,5,311,At Risk
15464.0,338,1,717.45,0.6931471805599453,6.577096113675216,1,1,3,5,113,At Risk
15465.0,20,18,1854.59,2.9444389791664403,7.52595798377059,3,4,4,11,344,Champions
15466.0,85,1,324.58,0.6931471805599453,5.785608207180363,2,1,2,5,212,At Risk
15467.0,9,3,499.93,1.3862943611198906,6.216466370764156,4,3,3,10,433,Champions
15468.0,51,1,377.91,0.6931471805599453,5.9372987098642,3,1,2,6,312,At Risk
15469.0,50,2,282.1,1.0986122886681098,5.6458001921178536,3,2,2,7,322,Loyal Customers
15471.0,2,1,371.13,0.6931471805599453,5.919243255590987,4,1,2,7,412,Loyal Customers
15472.0,113,1,335.15999999999997,0.6931471805599453,5.81758723709669,2,1,2,5,212,At Risk
15475.0,77,1,406.31,0.6931471805599453,6.0095745662803,2,1,2,5,212,At Risk
15478.0,40,2,885.7900000000001,1.0986122886681098,6.787608201178802,3,2,3,8,323,Loyal Customers
15480.0,116,1,579.25,0.6931471805599453,6.3634590451545465,2,1,3,6,213,At Risk
15482.0,16,9,2176.88,2.302585092994046,7.6861072055563096,4,4,4,12,444,Champions
15483.0,161,4,201.31,1.6094379124341003,5.309801174489323,1,3,1,5,131,At Risk
15484.0,1,4,2517.17,1.6094379124341003,7.831287726225252,4,3,4,11,434,Champions
15485.0,30,3,1398.96,1.3862943611198906,7.244198943766608,3,3,4,10,334,Champions
15489.0,23,3,746.39,1.3862943611198906,6.616587137245524,3,3,3,9,333,Loyal Customers
15491.0,95,6,2358.59,1.9459101490553132,7.766243154113498,2,4,4,10,244,Champions
15492.0,28,2,504.74,1.0986122886681098,6.2260227032374456,3,2,3,8,323,Loyal Customers
15493.0,33,5,1225.2,1.791759469228055,7.111675235328588,3,4,4,11,344,Champions
15494.0,21,2,1058.73,1.0986122886681098,6.965769437679101,3,2,3,8,323,Loyal Customers
15497.0,18,2,498.0,1.0986122886681098,6.212606095751519,4,2,3,9,423,Loyal Customers
15498.0,3,26,11199.47,3.295836866004329,9.323711020688425,4,4,4,12,444,Champions
15500.0,8,4,837.13,1.6094379124341003,6.731173219715389,4,3,3,10,433,Champions
15502.0,16,9,3505.42,2.302585092994046,8.162350852944138,4,4,4,12,444,Champions
15503.0,363,1,128.64000000000001,0.6931471805599453,4.8647613782733465,1,1,1,3,111,Lost Customers
15504.0,81,1,52.83,0.6931471805599453,3.985830932572866,2,1,1,4,211,Lost Customers
15505.0,53,5,1903.86,1.791759469228055,7.552163794046571,2,4,4,10,244,Champions
15506.0,23,3,745.39,1.3862943611198906,6.61524825180137,3,3,3,9,333,Loyal Customers
15507.0,172,1,296.76,0.6931471805599453,5.696287792893941,1,1,2,4,112,Lost Customers
15508.0,189,6,771.13,1.9459101490553132,6.649152929630518,1,4,3,8,143,Loyal Customers
15511.0,12,5,539.63,1.791759469228055,6.29273512619829,4,4,3,11,443,Champions
15512.0,156,2,121.0,1.0986122886681098,4.804021044733257,1,2,1,4,121,Lost Customers
15513.0,33,17,8215.22,2.8903717578961645,9.013865528270344,3,4,4,11,344,Champions
15514.0,12,10,2139.7400000000002,2.3978952727983707,7.668906842635319,4,4,4,12,444,Champions
15516.0,45,3,53.93,1.3862943611198906,4.006059647354529,3,3,1,7,331,Loyal Customers
15517.0,233,1,246.72,0.6931471805599453,5.51229907606986,1,1,2,4,112,Lost Customers
15518.0,64,7,1721.78,2.0794415416798357,7.4516945441039795,2,4,4,10,244,Champions
15520.0,2,1,320.70000000000005,0.6931471805599453,5.7736194342449805,4,1,2,7,412,Loyal Customers
15521.0,40,7,1946.36,2.0794415416798357,7.574229888126247,3,4,4,11,344,Champions
15522.0,33,2,327.5,1.0986122886681098,5.794536837924666,3,2,2,7,322,Loyal Customers
15523.0,84,1,88.51,0.6931471805599453,4.494350350882848,2,1,1,4,211,Lost Customers
15525.0,2,3,636.12,1.3862943611198906,6.456958020875831,4,3,3,10,433,Champions
15526.0,33,1,9.14,0.6931471805599453,2.316487998163037,3,1,1,5,311,At Risk
15527.0,19,8,1482.64,2.1972245773362196,7.302253806697116,3,4,4,11,344,Champions
